"dcterms_rightsHolder","dcterms_rights","dcterms_language","dcterms_type","dcterms_modified","dcterms_available","speciesID","taxonRank","kingdomID","kingdom","classID","class","orderID","order","familyID","family","sortOrder","genusID","genus","parentSpeciesID","specificEpithet","infraspecificEpithet","scientificNameAuthorship","scientificNameID","speciesCode_Synonym","scientificName","scientificNameHTML","vernacularName","otherVernacularNames","taxonID","currentScientificNameCode","currentScientificName","currentVernacularName","isCurrent","generalTypeID","generalType","establishmentMeans","primaryGrowthForm","primaryGrowthFormGroup","secondaryGrowthForms","secondaryGrowthFormGroups","stateConservation","protectedInNSW","sensitivityClass","TSProfileID","countryConservation","highThreatWeed","widelyCultivatedNativeSpecies","CAMBA","JAMBA","ROKAMBA"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:26:44.74+11:00","2010-09-13T15:55:33+10:00",20199,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13354,2862,"Eucalyptus",20199,"expressa",NA,"S.A.J.Bell & D.Nicolle",20199,"14226","Eucalyptus expressa","<em>Eucalyptus expressa</em>",NA,NA,20199,"14226","Eucalyptus expressa",NA,"true",185,"Trees","Alive in NSW, Native","Tree","Tree (TG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:26:44.96+11:00","2010-09-15T11:52:59+10:00",20200,"Species",139,"Plantae",38,"Flora",137,"Flora",260,"Polypodiaceae",16291,3776,"Platycerium",20200,"grande",NA,"(Fee) C.Presl",20200,"14227","Platycerium grande","<em>Platycerium grande</em>",NA,NA,20200,"14227","Platycerium grande",NA,"true",171,"Ferns and Cycads","Alive in NSW, Native","Fern and fern allies","Fern (EG)",NA,NA,"Not Listed","true","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-09-15T11:54:56+10:00","2010-09-15T11:54:56+10:00",20201,"Species",139,"Plantae",38,"Flora",137,"Flora",220,"Apocynaceae",6388,3544,"Nerium",20201,"spp.",NA,"L.",20201,"NERI","Nerium spp.","<em>Nerium spp.</em>",NA,NA,20201,"NERI","Nerium spp.",NA,"true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-09-15T15:12:09+10:00","2010-09-15T15:12:09+10:00",20202,"Species",139,"Plantae",38,"Flora",137,"Flora",225,"Araceae",6454,NA,"Epipremnum",20202,"spp.",NA,"Schott",20202,"EPIR","Epipremnum spp.","<em>Epipremnum spp.</em>",NA,NA,20202,"EPIR","Epipremnum spp.",NA,"true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:26:45.177+11:00","2010-09-15T15:39:24+10:00",20204,"Species",139,"Plantae",38,"Flora",137,"Flora",421,"Fabaceae (Faboideae)",10577,3196,"Jacksonia",20204,"ramosissima",NA,"Benth.",20204,"14228","Jacksonia ramosissima","<em>Jacksonia ramosissima</em>",NA,NA,20204,"14228","Jacksonia ramosissima",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)","Tree","Tree (TG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:26:45.443+11:00","2010-09-15T16:20:55+10:00",20205,"Species",139,"Plantae",38,"Flora",137,"Flora",209,"Cyperaceae",9487,3274,"Lepidosperma",20205,"muelleri",NA,"Boeck.",20205,"14229","Lepidosperma muelleri","<em>Lepidosperma muelleri</em>",NA,NA,20205,"14229","Lepidosperma muelleri",NA,"true",NA,NA,"Alive in NSW, Native","Sedge","Grass & grasslike (GG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-09-15T16:22:14+10:00","2010-09-15T16:22:14+10:00",20206,"Species",139,"Plantae",38,"Flora",137,"Flora",328,"Anacardiaceae",6124,3401,"Mangifera",20206,"spp.",NA,"L.",20206,"14230","Mangifera spp.","<em>Mangifera spp.</em>",NA,NA,20206,"14230","Mangifera spp.",NA,"true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2020-01-23T17:14:13.01+11:00","2019-06-24T10:36:48.61+10:00",20207,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",159,"Poaceae",15276,2104,"Anthosachne",NA,"kingiana","kingiana","(Endl.) Govaerts",20207,"14231","Elymus multiflorus subsp. kingianus","<em>Elymus multiflorus </em>subsp.<em> kingianus</em>","Philip Island Wheat Grass",NA,23014,"14942","Anthosachne kingiana subsp. kingiana","Philip Island Wheat Grass","false",174,"Herbs and Forbs","Alive in NSW, Native",NA,NA,NA,NA,"Critically Endangered","false","Category 3",20148,"Critically Endangered",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2012-11-21T15:56:10.243+11:00","2010-09-17T16:01:43+10:00",20208,"Cultivar",139,"Plantae",38,"Flora",137,"Flora",477,"Platanaceae",15205,3775,"Platanus",20208,"hispanica",NA,NA,20208,"14232","Platanus hispanica 'Acerifolia'","<em>Platanus hispanica</em> 'Acerifolia'","Hybrid Plane",NA,20208,"14232","Platanus hispanica 'Acerifolia'","Hybrid Plane","true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2014-10-22T16:33:41.37+11:00","2010-09-21T14:55:17+10:00",20209,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13708,3205,"Kardomia",20209,"granitica",NA,"(A.R. Bean) Peter G. Wilson",20209,"14233","Kardomia granitica","<em>Kardomia granitica</em>","Granite Kardomia (formerly Granite Babingtonia)",NA,20209,"14233","Kardomia granitica","Granite Kardomia (formerly Granite Babingtonia)","true",184,"Shrubs","Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",10083,"Vulnerable",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2022-07-19T17:23:47.283+10:00","2010-09-24T13:14:13+10:00",20210,"Species",139,"Plantae",38,"Flora",137,"Flora",431,"Fabaceae (Mimosoideae)",11311,4338,"Vachellia",20210,"karroo",NA,"(Hayne) Banfi & Galasso",20210,"14234","Vachellia karroo","<em>Vachellia karroo</em>","Karroo Thorn",NA,20210,"14234","Vachellia karroo","Karroo Thorn","true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed","High Threat Weed - not manageable",NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:49:22.88+11:00","2010-09-27T14:45:34+10:00",20212,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14245,2646,"Cyrtostylis",20212,"spp.",NA,NA,20212,"CYRO","Cyrtostylis spp.","<em>Cyrtostylis spp.</em>",NA,NA,20212,"CYRO","Cyrtostylis spp.",NA,"true",179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","true","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2014-08-04T13:53:07.1+10:00","2010-10-08T17:58:32+11:00",20217,"Species",139,"Plantae",38,"Flora",137,"Flora",326,"Fabaceae (Caesalpinioideae)",10224,2539,"Colvillea",20217,"racemosa",NA,"Boj.",20217,"14235","Colvillea racemosa","<em>Colvillea racemosa</em>",NA,NA,20217,"14235","Colvillea racemosa",NA,"true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2022-12-13T17:26:59.797+11:00","2019-11-22T17:33:21.407+11:00",20218,"Species",139,"Plantae",38,"Flora",137,"Flora",211,"Juncaginaceae",12055,2628,"Cycnogeton",23288,"procerum",NA,"Buchenau",20218,"14236","Triglochin procerum sens. lat.","<em>Triglochin procerum sens. lat.</em>",NA,NA,23288,"14979","Cycnogeton procerum","Water Ribbons","false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-10-11T10:59:32+11:00","2010-10-11T10:59:32+11:00",20219,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",186,"Oleaceae",13967,2923,"Fraxinus",14047,"angustifolia","oxycarpa","(M.Bieb. ex Willd.) Franco & Rocha Afonso",20219,"14237","Fraxinus angustifolia subsp. oxycarpa","<em>Fraxinus angustifolia </em>subsp.<em> oxycarpa</em>",NA,NA,20219,"14237","Fraxinus angustifolia subsp. oxycarpa",NA,"true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-10-13T13:30:44+11:00","2010-10-13T13:30:44+11:00",20220,"Species",139,"Plantae",38,"Flora",137,"Flora",165,"Asteraceae",6987,2400,"Cassinia",20220,"ozothamnoides",NA,"(F.Muell.) Orchard",20220,"14238","Cassinia ozothamnoides","<em>Cassinia ozothamnoides</em>",NA,NA,20220,"14238","Cassinia ozothamnoides",NA,"true",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-10-13T13:32:41+11:00","2010-10-13T13:32:41+11:00",20221,"Species",139,"Plantae",38,"Flora",137,"Flora",165,"Asteraceae",6989,2400,"Cassinia",20221,"scabrida",NA,"Orchard",20221,"14239","Cassinia scabrida","<em>Cassinia scabrida</em>",NA,NA,20221,"14239","Cassinia scabrida",NA,"true",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2014-08-04T13:37:32.693+10:00","2010-10-14T10:24:26+11:00",20222,"Species",139,"Plantae",38,"Flora",137,"Flora",421,"Fabaceae (Faboideae)",10946,4359,"Virgilia",20222,"capensis",NA,"Lam.",20222,"14240","Virgilia capensis","<em>Virgilia capensis</em>",NA,NA,20222,"14240","Virgilia capensis",NA,"true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-10-14T12:19:14+11:00","2010-10-14T10:30:03+11:00",20223,"Species",139,"Plantae",38,"Flora",137,"Flora",183,"Rutaceae",17558,2352,"Calodendrum",20223,"capense",NA,"Thunb.",20223,"14241","Calodendrum capense","<em>Calodendrum capense</em>","Cape Chestnut",NA,20223,"14241","Calodendrum capense","Cape Chestnut","true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-10-14T12:10:42+11:00","2010-10-14T12:10:42+11:00",20224,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",287,"Clusiaceae",8903,3148,"Hypericum",6060,"perforatum","veronense","(Schrank) H.Lindb.",20224,"14242","Hypericum perforatum subsp. veronense","<em>Hypericum perforatum </em>subsp.<em> veronense</em>","St John's Wort",NA,20224,"14242","Hypericum perforatum subsp. veronense","St John's Wort","true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2011-02-09T09:46:30+11:00","2011-02-09T09:46:30+11:00",20445,"Species",139,"Plantae",38,"Flora",137,"Flora",161,"Lamiaceae",12116,3441,"Mentha",20445,"grandiflora",NA,"Benth.",20445,"14424","Mentha grandiflora","<em>Mentha grandiflora</em>",NA,NA,20445,"14424","Mentha grandiflora",NA,"true",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:26:45.66+11:00","2010-10-14T13:57:37+11:00",20225,"Species",139,"Plantae",38,"Flora",137,"Flora",165,"Asteraceae",7295,3230,"Lagenophora",20225,"huegelii",NA,"Benth.",20225,"14243","Lagenophora huegelii","<em>Lagenophora huegelii</em>",NA,NA,20225,"14243","Lagenophora huegelii",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-10-14T15:31:06+11:00","2010-10-14T15:31:06+11:00",20226,"Species",139,"Plantae",38,"Flora",137,"Flora",549,"Magnoliaceae",12648,3449,"Michelia",20226,"yunnanensis",NA,"Franchet et Finet & Gagnepain",20226,"14244","Michelia yunnanensis","<em>Michelia yunnanensis</em>","Yun nan han xiao",NA,20226,"14244","Michelia yunnanensis","Yun nan han xiao","true",NA,NA,"Introduced",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-10-15T16:02:59+11:00","2010-10-15T16:02:59+11:00",20227,"Species",139,"Plantae",38,"Flora",137,"Flora",214,"Pittosporaceae",15111,3766,"Pittosporum",20227,"bicolor x undulatum",NA,"Cayzer, Crisp & Telford",20227,"14245","Pittosporum bicolor x undulatum","<em>Pittosporum bicolor x undulatum</em>",NA,NA,20227,"14245","Pittosporum bicolor x undulatum",NA,"true",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:26:45.863+11:00","2010-10-19T13:44:32+11:00",20237,"Species",139,"Plantae",38,"Flora",137,"Flora",263,"Hydrocharitaceae",11761,4341,"Vallisneria",20237,"australis",NA,"S.W.L.Jacobs & Les",20237,"14246","Vallisneria australis","<em>Vallisneria australis</em>","Eelweed",NA,20237,"14246","Vallisneria australis","Eelweed","true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)","Tussock Grass","Grass & grasslike (GG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:39:48.96+11:00","1995-12-15T13:36:02+11:00",20238,"Species",139,"Plantae",38,"Flora",137,"Flora",244,"Violaceae",18716,4358,"Viola",7181,"betonicifolia",NA,"Sm.",20238,"14247","Viola betonicifolia subsp. novaguineeensis","<em>Viola betonicifolia </em>subsp.<em> novaguineeensis</em>","Wild Violet",NA,7181,"6270","Viola betonicifolia","Native Violet","false",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:26:46.083+11:00","2010-10-20T15:52:34+11:00",20245,"Species",139,"Plantae",38,"Flora",137,"Flora",431,"Fabaceae (Mimosoideae)",10998,1950,"Acacia",20245,"browniana",NA,"H.L.Wendl.",20245,"14248","Acacia browniana","<em>Acacia browniana</em>",NA,NA,20245,"14248","Acacia browniana",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-10-20T16:40:16+11:00","2010-10-20T16:30:10+11:00",20246,"Species",139,"Plantae",38,"Flora",137,"Flora",421,"Fabaceae (Faboideae)",10311,2276,"Bossiaea",20246,"grayi",NA,"K.L.McDougall",20246,"14249","Bossiaea grayi","<em>Bossiaea grayi</em>",NA,NA,20246,"14249","Bossiaea grayi",NA,"true",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-10-20T16:45:47+11:00","2010-10-20T16:45:47+11:00",20247,"Species",139,"Plantae",38,"Flora",137,"Flora",421,"Fabaceae (Faboideae)",10315,2276,"Bossiaea",20247,"milesiae",NA,"K.L.McDougall",20247,"14250","Bossiaea milesiae","<em>Bossiaea milesiae</em>",NA,NA,20247,"14250","Bossiaea milesiae",NA,"true",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-10-22T10:56:35+11:00","2010-10-22T10:56:35+11:00",20248,"Species",139,"Plantae",38,"Flora",137,"Flora",159,"Poaceae",15267,2071,"Amphipogon",20248,"sericeus",NA,"(Vickery) T.D.Macfarl.",20248,"14251","Amphipogon sericeus","<em>Amphipogon sericeus</em>",NA,NA,20248,"14251","Amphipogon sericeus",NA,"true",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-10-22T11:08:43+11:00","2010-10-22T11:08:43+11:00",20249,"Species",139,"Plantae",38,"Flora",137,"Flora",156,"Myrtaceae",13094,2090,"Angophora",20249,"x clelandii",NA,"Maiden",20249,"14252","Angophora x clelandii","<em>Angophora x clelandii</em>",NA,NA,20249,"14252","Angophora x clelandii",NA,"true",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2022-12-21T11:45:18.03+11:00","2010-10-28T12:09:22+11:00",20250,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",172,"Scrophulariaceae",18033,2838,"Eremophila",3777,"glabra","murrayana","Chinnock",20250,"14253","Eremophila glabra subsp. murrayana","<em>Eremophila glabra </em>subsp.<em> murrayana</em>",NA,NA,20250,"14253","Eremophila glabra subsp. murrayana",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:26:46.537+11:00","2010-10-28T12:24:13+11:00",20251,"Species",139,"Plantae",38,"Flora",137,"Flora",241,"Rubiaceae",17411,3587,"Opercularia",20251,"scabrida",NA,"Schltdl.",20251,"14254","Opercularia scabrida","<em>Opercularia scabrida</em>",NA,NA,20251,"14254","Opercularia scabrida",NA,"true",NA,NA,"Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:26:46.757+11:00","2010-10-29T09:18:02+11:00",20258,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",326,"Fabaceae (Caesalpinioideae)",10241,4069,"Senna",10525,"artemisioides","X coriacea","(Benth.) Randell",20258,"14255","Senna artemisioides subsp. X coriacea","<em>Senna artemisioides </em>subsp.<em> X coriacea</em>",NA,NA,20258,"14255","Senna artemisioides subsp. X coriacea",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)","Tree","Tree (TG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:26:46.973+11:00","2010-10-29T09:21:36+11:00",20259,"Subspecies",139,"Plantae",38,"Flora",137,"Flora",165,"Asteraceae",7425,3578,"Olearia",11247,"pimeleoides","pimeleoides","(DC.) Benth.",20259,"14256","Olearia pimeleoides subsp. pimeleoides","<em>Olearia pimeleoides </em>subsp.<em> pimeleoides</em>",NA,NA,20259,"14256","Olearia pimeleoides subsp. pimeleoides",NA,"true",NA,NA,"Alive in NSW, Native","Shrub","Shrub (SG)",NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2011-02-09T11:10:09+11:00","2011-02-09T11:10:09+11:00",20461,"Species",139,"Plantae",38,"Flora",137,"Flora",238,"Sapotaceae",17973,NA,"Pouteria",20461,"spp.",NA,"Aubl.",20461,"POUT","Pouteria spp.","<em>Pouteria spp.</em>",NA,NA,20461,"POUT","Pouteria spp.",NA,"true",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2010-11-02T14:33:09+11:00","2010-11-02T14:33:09+11:00",20261,"Species",139,"Plantae",38,"Flora",137,"Flora",421,"Fabaceae (Faboideae)",10650,3423,"Meibomia",20261,"trichostachya",NA,"(Benth.) Kuntze",20261,"14257","Meibomia trichostachya","<em>Meibomia trichostachya</em>",NA,NA,20261,"14257","Meibomia trichostachya",NA,"true",NA,NA,"Alive in NSW, Native",NA,NA,NA,NA,"Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2017-10-04T17:26:47.193+11:00","2010-11-04T13:31:08+11:00",20262,"Species",139,"Plantae",38,"Flora",137,"Flora",220,"Apocynaceae",6360,3090,"Heterostemma",20262,"acuminatum",NA,"Decne.",20262,"14258","Heterostemma acuminatum","<em>Heterostemma acuminatum</em>",NA,NA,20262,"14258","Heterostemma acuminatum",NA,"true",NA,NA,"Alive in NSW, Native","Vine","Other (OG)","Shrub","Shrub (SG)","Not Listed","false","Not Sensitive",NA,"Not Listed",NA,NA,"false","false","false"
"NSW Dept of Planning, Industry and Environment","CC-BY 4.0","en","service","2022-11-04T17:29:04.49+11:00","2010-11-05T15:26:20+11:00",20264,"Species",139,"Plantae",38,"Flora",137,"Flora",170,"Orchidaceae",14635,3880,"Pterostylis",20264,"ventricosa",NA,"(D.L. Jones) G.N. Backh.",20264,"14259","Pterostylis ventricosa","<em>Pterostylis ventricosa</em>",NA,NA,20264,"14259","Pterostylis ventricosa",NA,"true",179,"Orchids","Alive in NSW, Native","Forb","Forb (FG)",NA,NA,"Critically Endangered","true","Category 2",20162,"Not Listed",NA,NA,"false","false","false"
